net,length_um
_05179_,30.85µm
_05209_,30.85µm
net1251,30.85µm
_01117_,30.8µm
_01144_,30.8µm
_01414_,30.8µm
_02864_,30.8µm
_04143_,30.8µm
_04935_,30.8µm
_05004_,30.8µm
digital_domain_inst.signal_processor_y_inst.votes_in_phase\[0\],30.8µm
_01066_,30.39µm
_01713_,30.39µm
_02705_,30.39µm
_04564_,30.39µm
net248,30.39µm
_02413_,30.34µm
_02580_,30.34µm
_02624_,30.34µm
_03376_,30.34µm
_04265_,30.34µm
_04527_,30.34µm
_04535_,30.34µm
_05171_,30.34µm
net929,30.34µm
_00765_,30.29µm
_01224_,30.29µm
_01333_,30.29µm
_01416_,30.29µm
_02024_,30.29µm
_02844_,30.29µm
_02870_,30.29µm
_03005_,30.29µm
_03346_,30.29µm
_04724_,30.29µm
_05508_,30.29µm
_05552_,30.29µm
digital_domain_inst.wave_controller_x_inst.ds_acc\[5\],30.29µm
net983,30.29µm
net1292,30.29µm
net1693,30.29µm
net1818,30.29µm
_01141_,30.24µm
_01187_,30.24µm
_01429_,30.24µm
_02256_,30.24µm
_03184_,30.24µm
_04230_,30.24µm
_04608_,30.24µm
_05052_,30.24µm
net14,30.24µm
net1764,30.24µm
net2237,30.24µm
_02409_,29.83µm
net291,29.83µm
net1918,29.83µm
_00971_,29.78µm
_01056_,29.78µm
_01696_,29.78µm
_01698_,29.78µm
_01873_,29.78µm
_01923_,29.78µm
_04446_,29.78µm
_04683_,29.78µm
digital_domain_inst.cfg_phase0_offset_x\[7\],29.78µm
_00559_,29.73µm
_00592_,29.73µm
_00930_,29.73µm
_01444_,29.73µm
_01824_,29.73µm
_02028_,29.73µm
_02655_,29.73µm
_02931_,29.73µm
_04152_,29.73µm
_04206_,29.73µm
_04687_,29.73µm
digital_domain_inst.raw_edge2_x\[11\],29.73µm
digital_domain_inst.spi_regs_inst.tx_shift\[4\],29.73µm
net1150,29.73µm
net2050,29.73µm
_00528_,29.68µm
_01143_,29.68µm
_01364_,29.68µm
_01479_,29.68µm
_01717_,29.68µm
_02120_,29.68µm
_02313_,29.68µm
_02435_,29.68µm
digital_domain_inst.latch_phase90_x,29.68µm
_04492_,29.45µm
_01831_,29.4µm
_03839_,29.32µm
_05193_,29.32µm
_02832_,29.27µm
_03283_,29.27µm
_03783_,29.27µm
_03847_,29.27µm
_04598_,29.27µm
digital_domain_inst.wave_controller_y_inst.cal_burst_count\[0\],29.27µm
_01164_,29.22µm
_01945_,29.22µm
_01965_,29.22µm
_02318_,29.22µm
_02434_,29.22µm
_02462_,29.22µm
_02797_,29.22µm
_03237_,29.22µm
_03729_,29.22µm
_03739_,29.22µm
_03742_,29.22µm
_04176_,29.22µm
_04654_,29.22µm
_05019_,29.22µm
net2126,29.22µm
_00255_,29.17µm
_00712_,29.17µm
_00824_,29.17µm
_01430_,29.17µm
_01927_,29.17µm
_02100_,29.17µm
_02439_,29.17µm
_02542_,29.17µm
_03081_,29.17µm
_03084_,29.17µm
_03735_,29.17µm
_04001_,29.17µm
_05387_,29.17µm
_05494_,29.17µm
net1998,29.17µm
net2081,29.17µm
net2236,29.17µm
_01606_,29.12µm
_02952_,29.12µm
_03629_,29.12µm
_03915_,29.12µm
_04599_,29.12µm
_05014_,29.12µm
_05253_,29.12µm
_05622_,29.12µm
net632,29.12µm
_00880_,28.81µm
_03736_,28.76µm
_03775_,28.76µm
_05165_,28.76µm
_02741_,28.71µm
_03808_,28.71µm
digital_domain_inst.wave_controller_y_inst.capture_step\[2\],28.71µm
net1592,28.71µm
_00884_,28.66µm
_02937_,28.66µm
_04311_,28.66µm
digital_domain_inst.wave_controller_x_inst.ds_acc\[6\],28.66µm
net1507,28.66µm
_00767_,28.61µm
_00811_,28.61µm
_01134_,28.61µm
_01605_,28.61µm
_02014_,28.61µm
_02052_,28.61µm
_02217_,28.61µm
_02578_,28.61µm
_03054_,28.61µm
_03173_,28.61µm
_03227_,28.61µm
_03457_,28.61µm
_03511_,28.61µm
_04040_,28.61µm
_04898_,28.61µm
_05175_,28.61µm
_05396_,28.61µm
net1369,28.61µm
_01122_,28.56µm
_02126_,28.56µm
_02491_,28.56µm
_02730_,28.56µm
_03801_,28.56µm
_03898_,28.56µm
_03940_,28.56µm
_04062_,28.56µm
_04137_,28.56µm
_04321_,28.56µm
_04494_,28.56µm
_04631_,28.56µm
_04643_,28.56µm
_04758_,28.56µm
_04857_,28.56µm
digital_domain_inst.wave_controller_y_inst.cal_burst_armed,28.56µm
_03202_,28.38µm
_04257_,28.2µm
_04528_,28.2µm
_01040_,28.15µm
_05048_,28.15µm
_05431_,28.15µm
digital_domain_inst.raw_edge1_x\[14\],28.15µm
_01036_,28.1µm
_02557_,28.1µm
_02865_,28.1µm
_03029_,28.1µm
_03354_,28.1µm
_03529_,28.1µm
_05693_,28.1µm
digital_domain_inst.wave_controller_x_inst.wave_cycle_cnt\[4\],28.1µm
net1560,28.1µm
_00487_,28.05µm
_00929_,28.05µm
_01276_,28.05µm
_01344_,28.05µm
_01897_,28.05µm
_02064_,28.05µm
_02218_,28.05µm
_02237_,28.05µm
_02402_,28.05µm
_02951_,28.05µm
_02983_,28.05µm
_03192_,28.05µm
_04092_,28.05µm
_04481_,28.05µm
_04624_,28.05µm
_04805_,28.05µm
_05230_,28.05µm
_05531_,28.05µm
net1178,28.05µm
net1396,28.05µm
_01976_,28µm
_03172_,28µm
_05428_,28µm
net1258,28µm
net1660,28µm
_01763_,27.74µm
_02615_,27.69µm
_03778_,27.64µm
_01129_,27.59µm
_01791_,27.59µm
_01905_,27.59µm
_02822_,27.59µm
_03289_,27.59µm
digital_domain_inst.wave_controller_x_inst.cal_burst_count\[0\],27.59µm
_00856_,27.54µm
_02124_,27.54µm
_02230_,27.54µm
_02524_,27.54µm
_03228_,27.54µm
_03279_,27.54µm
_03841_,27.54µm
_04484_,27.54µm
_04499_,27.54µm
_04506_,27.54µm
_05268_,27.54µm
net2191,27.54µm
_01199_,27.49µm
_01238_,27.49µm
_01363_,27.49µm
_01578_,27.49µm
_02018_,27.49µm
_02424_,27.49µm
_02810_,27.49µm
_02813_,27.49µm
_03108_,27.49µm
_03191_,27.49µm
_03833_,27.49µm
_04460_,27.49µm
_05067_,27.49µm
_05327_,27.49µm
_05475_,27.49µm
digital_domain_inst.raw_edge2_x\[12\],27.49µm
net1020,27.49µm
net1480,27.49µm
net2022,27.49µm
digital_domain_inst.read_en,27.46µm
_00836_,27.44µm
_01173_,27.44µm
_01302_,27.44µm
_01932_,27.44µm
_01991_,27.44µm
_03923_,27.44µm
net1224,27.44µm
_03625_,27.26µm
_02653_,27.08µm
digital_domain_inst.ref_wave_x,27.06µm
_00790_,27.03µm
_01618_,27.03µm
_02107_,27.03µm
_03807_,27.03µm
_04418_,27.03µm
_04538_,27.03µm
_05375_,27.03µm
digital_domain_inst.signal_processor_x_inst.cnt_in\[2\],27.03µm
_00597_,26.98µm
_01315_,26.98µm
_02106_,26.98µm
_02193_,26.98µm
_02715_,26.98µm
_03323_,26.98µm
_03399_,26.98µm
_03741_,26.98µm
_04041_,26.98µm
_04177_,26.98µm
_04678_,26.98µm
net901,26.98µm
net2149,26.98µm
_00849_,26.93µm
_01054_,26.93µm
_01064_,26.93µm
_01189_,26.93µm
_01406_,26.93µm
_03071_,26.93µm
_03372_,26.93µm
_03402_,26.93µm
_03413_,26.93µm
_03486_,26.93µm
_04571_,26.93µm
_04646_,26.93µm
_04983_,26.93µm
_05021_,26.93µm
_05753_,26.93µm
net1666,26.93µm
_01475_,26.88µm
_01492_,26.88µm
_02792_,26.88µm
_03195_,26.88µm
_03360_,26.88µm
_03679_,26.88µm
_03896_,26.88µm
_04967_,26.88µm
_05382_,26.88µm
_05489_,26.88µm
_05667_,26.88µm
net1475,26.88µm
_04379_,26.47µm
_05417_,26.47µm
_01196_,26.42µm
_01241_,26.42µm
_01881_,26.42µm
_02484_,26.42µm
_03824_,26.42µm
_05180_,26.42µm
_05360_,26.42µm
net1716,26.42µm
_00859_,26.37µm
_00900_,26.37µm
_01015_,26.37µm
_01050_,26.37µm
_01383_,26.37µm
_01747_,26.37µm
_01835_,26.37µm
_02459_,26.37µm
_02927_,26.37µm
_03343_,26.37µm
_03825_,26.37µm
_04021_,26.37µm
_04228_,26.37µm
_05425_,26.37µm
digital_domain_inst.signal_processor_x_inst.cnt_out\[2\],26.37µm
net1225,26.37µm
net1488,26.37µm
_00084_,26.32µm
_01248_,26.32µm
_01522_,26.32µm
_01772_,26.32µm
_02862_,26.32µm
_03204_,26.32µm
_03576_,26.32µm
_03906_,26.32µm
_04064_,26.32µm
_04217_,26.32µm
_05625_,26.32µm
digital_domain_inst.wave_controller_y_inst.phase_acc\[15\],26.32µm
digital_domain_inst.wave_controller_y_inst.phase_acc\[18\],26.32µm
net1029,26.32µm
_01633_,26.09µm
_01925_,25.96µm
_01221_,25.91µm
_01943_,25.91µm
_02718_,25.91µm
digital_domain_inst.wave_controller_y_inst.ds_acc\[5\],25.91µm
_00906_,25.86µm
_01662_,25.86µm
_01691_,25.86µm
_01805_,25.86µm
_02526_,25.86µm
_03383_,25.86µm
_03431_,25.86µm
_03666_,25.86µm
_04523_,25.86µm
_05593_,25.86µm
digital_domain_inst.jitter_flag_x,25.86µm
digital_domain_inst.signal_processor_x_inst.cycle_count\[3\],25.86µm
_00320_,25.81µm
_00335_,25.81µm
_00416_,25.81µm
_00814_,25.81µm
_01212_,25.81µm
_01440_,25.81µm
_01544_,25.81µm
_01765_,25.81µm
_02025_,25.81µm
_02049_,25.81µm
_02153_,25.81µm
_02178_,25.81µm
_02486_,25.81µm
_02603_,25.81µm
_03203_,25.81µm
_03371_,25.81µm
_03407_,25.81µm
_03421_,25.81µm
_03766_,25.81µm
_04615_,25.81µm
_05395_,25.81µm
_05675_,25.81µm
digital_domain_inst.cfg_phase270_offset_x\[9\],25.81µm
digital_domain_inst.signal_processor_y_inst.cnt_in\[3\],25.81µm
net596,25.81µm
net2008,25.81µm
net2227,25.81µm
_00254_,25.76µm
_00726_,25.76µm
_01188_,25.76µm
_01777_,25.76µm
_03936_,25.76µm
_04034_,25.76µm
_04493_,25.76µm
_05098_,25.76µm
_05754_,25.76µm
_02762_,25.5µm
_02416_,25.4µm
_00931_,25.35µm
_02042_,25.35µm
_02239_,25.35µm
_02618_,25.35µm
_03064_,25.35µm
digital_domain_inst.signal_processor_x_inst.s90_pipe\[3\],25.35µm
net418,25.35µm
net1191,25.35µm
_00604_,25.3µm
_01225_,25.3µm
_01365_,25.3µm
_01520_,25.3µm
_01868_,25.3µm
_01909_,25.3µm
_02157_,25.3µm
_02166_,25.3µm
_02438_,25.3µm
_02968_,25.3µm
_03254_,25.3µm
_03496_,25.3µm
_04734_,25.3µm
_04979_,25.3µm
_05546_,25.3µm
digital_domain_inst.latch_phase270_x,25.3µm
net449,25.3µm
net1168,25.3µm
_00185_,25.25µm
_00635_,25.25µm
_00919_,25.25µm
_00925_,25.25µm
_00980_,25.25µm
_01017_,25.25µm
_01705_,25.25µm
_01776_,25.25µm
_01911_,25.25µm
_01930_,25.25µm
_02055_,25.25µm
_02075_,25.25µm
_02096_,25.25µm
_02226_,25.25µm
_02520_,25.25µm
_03733_,25.25µm
_03958_,25.25µm
_04317_,25.25µm
_04416_,25.25µm
_04934_,25.25µm
_05237_,25.25µm
_05598_,25.25µm
net1940,25.25µm
_01348_,25.2µm
_02111_,25.2µm
_02461_,25.2µm
_03988_,25.2µm
_04085_,25.2µm
_04811_,25.2µm
_05187_,25.2µm
_05423_,25.2µm
net2042,25.2µm
_00771_,24.79µm
_02103_,24.79µm
_03232_,24.79µm
_03445_,24.79µm
_04283_,24.79µm
net1698,24.79µm
net2242,24.79µm
_00557_,24.74µm
_00940_,24.74µm
_01131_,24.74µm
_01291_,24.74µm
_01625_,24.74µm
_01761_,24.74µm
_01771_,24.74µm
_01949_,24.74µm
_02669_,24.74µm
_03231_,24.74µm
_03737_,24.74µm
_04663_,24.74µm
_05196_,24.74µm
_05448_,24.74µm
_00729_,24.69µm
_00823_,24.69µm
_01204_,24.69µm
_01741_,24.69µm
_02374_,24.69µm
_02540_,24.69µm
_02612_,24.69µm
_02679_,24.69µm
_02765_,24.69µm
_02812_,24.69µm
_02852_,24.69µm
_02859_,24.69µm
_03208_,24.69µm
_03271_,24.69µm
_04381_,24.69µm
_04509_,24.69µm
_04549_,24.69µm
_04686_,24.69µm
_05201_,24.69µm
digital_domain_inst.latch_phase270_y,24.69µm
net153,24.69µm
net186,24.69µm
net1585,24.69µm
net2045,24.69µm
_00021_,24.64µm
_00136_,24.64µm
_00847_,24.64µm
_01119_,24.64µm
_01518_,24.64µm
_01794_,24.64µm
_02026_,24.64µm
_02299_,24.64µm
_02779_,24.64µm
_03599_,24.64µm
_03633_,24.64µm
_03810_,24.64µm
_04006_,24.64µm
_04194_,24.64µm
_04278_,24.64µm
_04282_,24.64µm
_04316_,24.64µm
_04813_,24.64µm
_04908_,24.64µm
_05414_,24.64µm
net1195,24.64µm
_04986_,24.41µm
_03926_,24.33µm
_00634_,24.23µm
_00686_,24.23µm
_00617_,24.18µm
_01061_,24.18µm
_01428_,24.18µm
_01615_,24.18µm
_02046_,24.18µm
_02122_,24.18µm
_02411_,24.18µm
_04510_,24.18µm
_04518_,24.18µm
_05218_,24.18µm
_05427_,24.18µm
_05478_,24.18µm
digital_domain_inst.signal_processor_x_inst.cnt_out\[3\],24.18µm
net306,24.18µm
net1212,24.18µm
net1533,24.18µm
net1665,24.18µm
net2106,24.18µm
net2141,24.18µm
_01455_,24.13µm
_02523_,24.13µm
_03463_,24.13µm
_03649_,24.13µm
_03782_,24.13µm
_04655_,24.13µm
_04674_,24.13µm
_04748_,24.13µm
_05255_,24.13µm
_05325_,24.13µm
_05388_,24.13µm
digital_domain_inst.spi_regs_inst.spi_addr\[5\],24.13µm
net1116,24.13µm
_00025_,24.08µm
_01766_,24.08µm
_01837_,24.08µm
_03287_,24.08µm
_03393_,24.08µm
_03451_,24.08µm
_03897_,24.08µm
_04789_,24.08µm
_04896_,24.08µm
_05285_,24.08µm
_05412_,24.08µm
_05626_,24.08µm
_01028_,23.72µm
_02205_,23.67µm
_02224_,23.67µm
net41,23.67µm
net1970,23.67µm
_00982_,23.62µm
_01981_,23.62µm
_02123_,23.62µm
_02173_,23.62µm
_02518_,23.62µm
_02585_,23.62µm
_02889_,23.62µm
_03139_,23.62µm
_03230_,23.62µm
_03879_,23.62µm
_04522_,23.62µm
_04919_,23.62µm
_05343_,23.62µm
_05403_,23.62µm
net565,23.62µm
net1237,23.62µm
net2116,23.62µm
_00894_,23.57µm
_01789_,23.57µm
_01973_,23.57µm
_02036_,23.57µm
_02189_,23.57µm
_03013_,23.57µm
_03037_,23.57µm
_03143_,23.57µm
_03374_,23.57µm
_03657_,23.57µm
_03812_,23.57µm
_04483_,23.57µm
_04520_,23.57µm
_04865_,23.57µm
_05556_,23.57µm
digital_domain_inst.signal_processor_x_inst.cnt_in\[0\],23.57µm
net496,23.57µm
net1469,23.57µm
net1738,23.57µm
_00993_,23.52µm
_01145_,23.52µm
_01329_,23.52µm
_01563_,23.52µm
_01974_,23.52µm
_02092_,23.52µm
_02625_,23.52µm
_02936_,23.52µm
_03103_,23.52µm
_03473_,23.52µm
_03685_,23.52µm
_03689_,23.52µm
_04038_,23.52µm
_04266_,23.52µm
_04658_,23.52µm
_05316_,23.52µm
_05374_,23.52µm
digital_domain_inst.signal_processor_y_inst.cnt_out\[0\],23.52µm
_04977_,23.21µm
_02662_,23.16µm
_00807_,23.11µm
_01380_,23.11µm
_03823_,23.11µm
_05010_,23.11µm
net116,23.11µm
_00562_,23.06µm
_01331_,23.06µm
_02174_,23.06µm
_02581_,23.06µm
_02710_,23.06µm
_02773_,23.06µm
_03187_,23.06µm
_03331_,23.06µm
_03930_,23.06µm
_04743_,23.06µm
_04981_,23.06µm
_05027_,23.06µm
_05377_,23.06µm
_05398_,23.06µm
net1121,23.06µm
_00870_,23.01µm
_01095_,23.01µm
_01121_,23.01µm
_01249_,23.01µm
_01274_,23.01µm
_01750_,23.01µm
_01786_,23.01µm
_01916_,23.01µm
_01947_,23.01µm
_02044_,23.01µm
_03102_,23.01µm
_03272_,23.01µm
_03296_,23.01µm
_03411_,23.01µm
_03619_,23.01µm
_03632_,23.01µm
_03929_,23.01µm
_03944_,23.01µm
_04215_,23.01µm
_04248_,23.01µm
_04273_,23.01µm
_04392_,23.01µm
_04540_,23.01µm
_04688_,23.01µm
_04955_,23.01µm
_05198_,23.01µm
_05225_,23.01µm
_05442_,23.01µm
_05537_,23.01µm
net358,23.01µm
net468,23.01µm
net494,23.01µm
net2089,23.01µm
_00301_,22.96µm
_01150_,22.96µm
_01234_,22.96µm
_01854_,22.96µm
_01948_,22.96µm
_02207_,22.96µm
_02657_,22.96µm
_03373_,22.96µm
_03686_,22.96µm
_04113_,22.96µm
_04572_,22.96µm
_04871_,22.96µm
net2019,22.96µm
_01697_,22.55µm
_03014_,22.55µm
_03624_,22.55µm
_04277_,22.55µm
_05355_,22.55µm
digital_domain_inst.latch_phase90_y,22.55µm
_00725_,22.5µm
_00736_,22.5µm
_00990_,22.5µm
_00992_,22.5µm
_01091_,22.5µm
_02950_,22.5µm
_03201_,22.5µm
_03941_,22.5µm
_03953_,22.5µm
net629,22.5µm
_00561_,22.45µm
_00584_,22.45µm
_01089_,22.45µm
_01193_,22.45µm
_01501_,22.45µm
_01877_,22.45µm
_02169_,22.45µm
_03523_,22.45µm
_03569_,22.45µm
_03787_,22.45µm
_03809_,22.45µm
_03952_,22.45µm
_04543_,22.45µm
_04609_,22.45µm
_04708_,22.45µm
_04905_,22.45µm
_05025_,22.45µm
_05164_,22.45µm
_05742_,22.45µm
_01456_,22.4µm
_01651_,22.4µm
_02021_,22.4µm
_02060_,22.4µm
_02498_,22.4µm
_02784_,22.4µm
_03253_,22.4µm
_03849_,22.4µm
_04196_,22.4µm
_04755_,22.4µm
_04757_,22.4µm
digital_domain_inst.cfg_f_MEMS_fcw_x\[14\],22.4µm
net247,22.4µm
_02399_,21.99µm
_03404_,21.99µm
_01399_,21.94µm
_01748_,21.94µm
_01815_,21.94µm
_01998_,21.94µm
_02410_,21.94µm
_02616_,21.94µm
_02884_,21.94µm
_02900_,21.94µm
_03213_,21.94µm
_03751_,21.94µm
_04102_,21.94µm
_04640_,21.94µm
_05085_,21.94µm
_05202_,21.94µm
digital_domain_inst.wave_controller_y_inst.ds_acc\[0\],21.94µm
net131,21.94µm
net2253,21.94µm
_00208_,21.89µm
_00886_,21.89µm
_01069_,21.89µm
_01668_,21.89µm
_01779_,21.89µm
_01862_,21.89µm
_01999_,21.89µm
_02110_,21.89µm
_02465_,21.89µm
_02738_,21.89µm
_02775_,21.89µm
_02994_,21.89µm
_03040_,21.89µm
_03261_,21.89µm
_03293_,21.89µm
_03627_,21.89µm
_04212_,21.89µm
_04429_,21.89µm
_04612_,21.89µm
_04652_,21.89µm
_04653_,21.89µm
_04714_,21.89µm
_05066_,21.89µm
_05111_,21.89µm
_05124_,21.89µm
_05402_,21.89µm
_05429_,21.89µm
_05490_,21.89µm
digital_domain_inst.spi_regs_inst.mosi_sync\[0\],21.89µm
net1170,21.89µm
net1484,21.89µm
net2153,21.89µm
net2239,21.89µm
_00034_,21.84µm
_01292_,21.84µm
_02262_,21.84µm
_02893_,21.84µm
_03109_,21.84µm
_03110_,21.84µm
_03853_,21.84µm
_04393_,21.84µm
_04490_,21.84µm
_04720_,21.84µm
_05354_,21.84µm
_05493_,21.84µm
net699,21.84µm
_02454_,21.48µm
_01608_,21.43µm
_03368_,21.43µm
_05393_,21.43µm
net339,21.43µm
_00944_,21.38µm
_02916_,21.38µm
_03456_,21.38µm
_03755_,21.38µm
_03764_,21.38µm
_03968_,21.38µm
_04243_,21.38µm
_04431_,21.38µm
_05022_,21.38µm
_05227_,21.38µm
_05369_,21.38µm
_05399_,21.38µm
net1461,21.38µm
net1529,21.38µm
_00041_,21.33µm
_00219_,21.33µm
_00769_,21.33µm
_00946_,21.33µm
_01087_,21.33µm
_01202_,21.33µm
_01419_,21.33µm
_01421_,21.33µm
_01496_,21.33µm
_01782_,21.33µm
_01929_,21.33µm
_01980_,21.33µm
_02460_,21.33µm
_02680_,21.33µm
_02848_,21.33µm
_02924_,21.33µm
_03388_,21.33µm
_03430_,21.33µm
_03669_,21.33µm
_03734_,21.33µm
_03756_,21.33µm
_04581_,21.33µm
_04582_,21.33µm
_04638_,21.33µm
_04806_,21.33µm
net255,21.33µm
net1671,21.33µm
net1994,21.33µm
net2209,21.33µm
_00180_,21.28µm
_01096_,21.28µm
_01286_,21.28µm
_01678_,21.28µm
_01853_,21.28µm
_02255_,21.28µm
_02796_,21.28µm
_02837_,21.28µm
_03055_,21.28µm
_03302_,21.28µm
_03773_,21.28µm
_03884_,21.28µm
_04009_,21.28µm
_04031_,21.28µm
_04232_,21.28µm
_04287_,21.28µm
_04292_,21.28µm
_04972_,21.28µm
_05217_,21.28µm
_05408_,21.28µm
_05491_,21.28µm
digital_domain_inst.signal_processor_y_inst.s270_pipe\[1\],21.28µm
mems_drv_y,21.19µm
_03378_,20.92µm
_02905_,20.87µm
_03098_,20.87µm
digital_domain_inst.wave_controller_x_inst.ds_acc\[2\],20.87µm
_00787_,20.82µm
_01661_,20.82µm
_01833_,20.82µm
_01888_,20.82µm
_02148_,20.82µm
_02805_,20.82µm
_02928_,20.82µm
_02987_,20.82µm
_03107_,20.82µm
_03229_,20.82µm
_03758_,20.82µm
_04749_,20.82µm
_01014_,20.77µm
_01401_,20.77µm
_01431_,20.77µm
_01581_,20.77µm
_01640_,20.77µm
_01749_,20.77µm
_02147_,20.77µm
_02791_,20.77µm
_02854_,20.77µm
_03000_,20.77µm
_03147_,20.77µm
_03301_,20.77µm
_03330_,20.77µm
_03644_,20.77µm
_03845_,20.77µm
_03954_,20.77µm
_04736_,20.77µm
_05146_,20.77µm
_05664_,20.77µm
digital_domain_inst.wave_controller_y_inst.ds_acc\[6\],20.77µm
net744,20.77µm
net1486,20.77µm
net1542,20.77µm
_00485_,20.72µm
_00530_,20.72µm
_00806_,20.72µm
_00903_,20.72µm
_01073_,20.72µm
_01130_,20.72µm
_02213_,20.72µm
_02529_,20.72µm
_03387_,20.72µm
_03696_,20.72µm
_04310_,20.72µm
_04430_,20.72µm
_04801_,20.72µm
_04902_,20.72µm
_05023_,20.72µm
_05199_,20.72µm
_05530_,20.72µm
_05607_,20.72µm
_05747_,20.72µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[1\],20.63µm
_04973_,20.36µm
_01983_,20.31µm
_05137_,20.31µm
_05279_,20.31µm
_01133_,20.26µm
_01780_,20.26µm
_02069_,20.26µm
_02195_,20.26µm
_02227_,20.26µm
_02535_,20.26µm
_03078_,20.26µm
_03177_,20.26µm
_04455_,20.26µm
_04503_,20.26µm
_05163_,20.26µm
_00077_,20.21µm
_00120_,20.21µm
_00421_,20.21µm
_00677_,20.21µm
_00877_,20.21µm
_01031_,20.21µm
_01170_,20.21µm
_01369_,20.21µm
_01797_,20.21µm
_01878_,20.21µm
_02083_,20.21µm
_02370_,20.21µm
_02853_,20.21µm
_03148_,20.21µm
_03280_,20.21µm
_03507_,20.21µm
_03653_,20.21µm
_03838_,20.21µm
_04247_,20.21µm
_04325_,20.21µm
_04464_,20.21µm
_04471_,20.21µm
_04542_,20.21µm
_04603_,20.21µm
_05150_,20.21µm
_05586_,20.21µm
digital_domain_inst.raw_edge2_y\[19\],20.21µm
net4,20.21µm
net456,20.21µm
net1041,20.21µm
_00865_,20.16µm
_00889_,20.16µm
_01011_,20.16µm
_01338_,20.16µm
_01377_,20.16µm
_01814_,20.16µm
_01821_,20.16µm
_02029_,20.16µm
_02125_,20.16µm
_02977_,20.16µm
_03798_,20.16µm
_03842_,20.16µm
_03932_,20.16µm
_04112_,20.16µm
_04496_,20.16µm
_04589_,20.16µm
_04900_,20.16µm
_05178_,20.16µm
_05256_,20.16µm
_05257_,20.16µm
_05698_,20.16µm
net2082,20.16µm
_05168_,19.8µm
_02906_,19.75µm
_01250_,19.7µm
_02407_,19.7µm
_02891_,19.7µm
_03262_,19.7µm
_03474_,19.7µm
_03805_,19.7µm
_04294_,19.7µm
_04453_,19.7µm
_05012_,19.7µm
_05362_,19.7µm
_05365_,19.7µm
digital_domain_inst.spi_regs_inst.tx_shift\[6\],19.7µm
_00061_,19.65µm
_00302_,19.65µm
_01067_,19.65µm
_01219_,19.65µm
_01288_,19.65µm
_01357_,19.65µm
_01474_,19.65µm
_01726_,19.65µm
_01982_,19.65µm
_02019_,19.65µm
_02417_,19.65µm
_02753_,19.65µm
_03472_,19.65µm
_03771_,19.65µm
_03826_,19.65µm
_04076_,19.65µm
_04567_,19.65µm
_04611_,19.65µm
_04901_,19.65µm
_04980_,19.65µm
_05212_,19.65µm
_05477_,19.65µm
_05501_,19.65µm
_05683_,19.65µm
_05750_,19.65µm
_00438_,19.6µm
_00512_,19.6µm
_00596_,19.6µm
_00640_,19.6µm
_00867_,19.6µm
_01265_,19.6µm
_01273_,19.6µm
_01830_,19.6µm
_03316_,19.6µm
_03784_,19.6µm
_03888_,19.6µm
_03971_,19.6µm
_04079_,19.6µm
_04372_,19.6µm
_04629_,19.6µm
_05096_,19.6µm
_05602_,19.6µm
_05621_,19.6µm
_00960_,19.37µm
_05072_,19.24µm
net329,19.24µm
_04548_,19.19µm
_05444_,19.19µm
digital_domain_inst.signal_processor_x_inst.cnt_out\[0\],19.19µm
_00744_,19.14µm
_00913_,19.14µm
_02127_,19.14µm
_03422_,19.14µm
_03468_,19.14µm
_03803_,19.14µm
_04762_,19.14µm
_05422_,19.14µm
digital_domain_inst.wave_controller_y_inst.ds_acc\[7\],19.14µm
net112,19.14µm
net969,19.14µm
net1090,19.14µm
_00417_,19.09µm
_00912_,19.09µm
_00934_,19.09µm
_01171_,19.09µm
_01445_,19.09µm
_02051_,19.09µm
_02155_,19.09µm
_02168_,19.09µm
_02204_,19.09µm
_02235_,19.09µm
_02243_,19.09µm
_02469_,19.09µm
_02600_,19.09µm
_02722_,19.09µm
_03206_,19.09µm
_03281_,19.09µm
_04234_,19.09µm
_04270_,19.09µm
_04546_,19.09µm
_04566_,19.09µm
_04602_,19.09µm
_04932_,19.09µm
_04990_,19.09µm
_05176_,19.09µm
_05229_,19.09µm
_05254_,19.09µm
_05281_,19.09µm
_05676_,19.09µm
digital_domain_inst.signal_processor_y_inst.cnt_in\[2\],19.09µm
digital_domain_inst.wave_controller_x_inst.comp_sync4,19.09µm
net2073,19.09µm
_00369_,19.04µm
_00440_,19.04µm
_00899_,19.04µm
_01006_,19.04µm
_01151_,19.04µm
_01427_,19.04µm
_01649_,19.04µm
_01671_,19.04µm
_02422_,19.04µm
_02477_,19.04µm
_02720_,19.04µm
_03355_,19.04µm
_03731_,19.04µm
_03860_,19.04µm
_04213_,19.04µm
_04825_,19.04µm
_05151_,19.04µm
_05208_,19.04µm
_05604_,19.04µm
digital_domain_inst.wave_controller_x_inst.phase_acc\[19\],19.04µm
digital_domain_inst.wave_controller_y_inst.capture_pending,19.04µm
_00924_,18.68µm
_02691_,18.68µm
_02611_,18.63µm
digital_domain_inst.cfg_f_MEMS_fcw_x\[8\],18.63µm
_00112_,18.58µm
_00893_,18.58µm
_00999_,18.58µm
_01409_,18.58µm
_01715_,18.58µm
_01744_,18.58µm
_01755_,18.58µm
_01870_,18.58µm
_02216_,18.58µm
_02642_,18.58µm
_03305_,18.58µm
_03332_,18.58µm
_05183_,18.58µm
_05769_,18.58µm
_00199_,18.53µm
_00224_,18.53µm
_00308_,18.53µm
_00702_,18.53µm
_01635_,18.53µm
_01817_,18.53µm
_02158_,18.53µm
