Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_69_472,VDD,Metal1,271.6000,286.1600,3.299945
FILLER_69_422,VDD,Metal1,243.3200,286.1600,3.299946
FILLER_69_410,VDD,Metal1,236.8800,286.1600,3.299946
FILLER_69_402,VDD,Metal1,234.5865,286.7365,3.299946
FILLER_69_360,VDD,Metal1,208.6000,286.1600,3.299948
FILLER_69_352,VDD,Metal1,206.5865,286.7365,3.299948
FILLER_69_333,VDD,Metal1,193.4800,286.1600,3.299952
FILLER_69_331,VDD,Metal1,192.6400,286.1600,3.299952
FILLER_69_306,VDD,Metal1,178.3600,286.1600,3.299955
FILLER_69_298,VDD,Metal1,176.3465,286.7365,3.299955
FILLER_69_292,VDD,Metal1,170.5200,286.1600,3.299955
FILLER_69_290,VDD,Metal1,169.6800,286.1600,3.299955
FILLER_69_282,VDD,Metal1,167.3865,286.7365,3.299955
FILLER_69_276,VDD,Metal1,162.7800,286.5925,3.299955
FILLER_69_212,VDD,Metal1,144.0750,286.9740,3.299955
FILLER_69_206,VDD,Metal1,123.5800,286.5925,3.299955
FILLER_69_142,VDD,Metal1,104.8750,286.9740,3.299955
FILLER_69_136,VDD,Metal1,84.3800,286.5925,3.299956
FILLER_69_72,VDD,Metal1,65.6750,286.9740,3.299956
FILLER_69_66,VDD,Metal1,45.1800,286.5925,3.299956
FILLER_69_58,VDD,Metal1,41.9465,286.7365,3.299956
FILLER_69_26,VDD,Metal1,30.9155,286.9285,3.299956
FILLER_68_543,VDD,Metal1,311.0800,286.1600,3.299945
FILLER_68_527,VDD,Metal1,306.9280,285.4680,3.299945
FILLER_68_523,VDD,Metal1,300.1600,286.1600,3.299945
FILLER_68_481,VDD,Metal1,276.6400,286.1600,3.299945
FILLER_68_477,VDD,Metal1,275.3400,285.7275,3.299945
FILLER_68_471,VDD,Metal1,270.7600,286.1600,3.299945
FILLER_68_469,VDD,Metal1,269.9200,286.1600,3.299945
FILLER_68_465,VDD,Metal1,268.6200,285.7275,3.299945
FILLER_68_454,VDD,Metal1,261.2400,286.1600,3.299946
FILLER_68_452,VDD,Metal1,260.4000,286.1600,3.299946
FILLER_68_444,VDD,Metal1,258.1065,285.5830,3.299946
FILLER_68_428,VDD,Metal1,251.4880,285.4680,3.299946
FILLER_68_407,VDD,Metal1,234.9200,286.1600,3.299946
FILLER_68_405,VDD,Metal1,234.0800,286.1600,3.299946
FILLER_68_401,VDD,Metal1,232.7800,285.7275,3.299946
FILLER_68_391,VDD,Metal1,226.2400,286.1600,3.299946
FILLER_68_359,VDD,Metal1,208.0400,286.1600,3.299948
FILLER_68_357,VDD,Metal1,207.2000,286.1600,3.299948
FILLER_68_314,VDD,Metal1,182.8400,286.1600,3.299953
FILLER_68_310,VDD,Metal1,181.8200,285.7275,3.299954
FILLER_68_253,VDD,Metal1,148.6800,286.1600,3.299955
FILLER_68_251,VDD,Metal1,147.8400,286.1600,3.299955
FILLER_68_247,VDD,Metal1,146.5400,285.7275,3.299955
FILLER_68_244,VDD,Metal1,143.6400,286.1600,3.299955
FILLER_68_240,VDD,Metal1,142.6200,285.7275,3.299955
