net,length_um
wave_controller_y_inst/net497,137.35µm
spi_regs_inst/net313,137.3µm
votes_in_phase_x\[1\],137.25µm
net1220,137.25µm
clknet_leaf_17_clk_regs,136.99µm
clknet_leaf_4_clk_regs,136.89µm
wave_controller_y_inst/net847,136.84µm
wave_controller_y_inst/net64,136.69µm
clknet_leaf_16_clk_regs,136.33µm
cfg_done,136.13µm
spi_regs_inst/net1071,136.13µm
wave_controller_x_inst/_1009_,136.08µm
wave_controller_x_inst/phase_acc\[3\],136.08µm
spi_regs_inst/_0566_,135.69µm
clknet_leaf_26_clk_regs,135.67µm
wave_controller_x_inst/net90,135.57µm
spi_regs_inst/net1089,135.57µm
spi_regs_inst/_0675_,135.31µm
signal_processor_y_inst/net475,135.26µm
spi_regs_inst/_0710_,135.11µm
clknet_leaf_46_clk_regs,135.06µm
wave_controller_y_inst/net189,135.01µm
spi_regs_inst/net325,134.6µm
cfg_phase90_offset_x\[13\],134.55µm
wave_controller_y_inst/net789,134.5µm
spi_regs_inst/_0542_,134.45µm
clknet_leaf_5_clk_regs,134.09µm
spi_regs_inst/_0583_,134.04µm
wave_controller_y_inst/_1207_,134.04µm
spi_regs_inst/_0464_,133.94µm
wave_controller_x_inst/net716,133.94µm
spi_regs_inst/net1041,133.94µm
wave_controller_y_inst/_1314_,133.89µm
spi_regs_inst/net1230,133.89µm
clknet_leaf_32_clk_regs,133.89µm
spi_regs_inst/net565,133.43µm
wave_controller_y_inst/net774,133.43µm
wave_controller_y_inst/net1124,133.43µm
wave_controller_x_inst/_1219_,133.38µm
wave_controller_y_inst/net59,133.28µm
wave_controller_x_inst/net258,133.28µm
wave_controller_x_inst/_0609_,133.16µm
raw_edge1_y\[0\],132.87µm
cfg_phase90_offset_x\[11\],132.82µm
votes_out_phase_y\[0\],132.82µm
wave_controller_y_inst/net33,132.82µm
wave_controller_y_inst/net756,132.82µm
wave_controller_x_inst/_0645_,132.77µm
wave_controller_x_inst/net294,132.77µm
wave_controller_x_inst/_0947_,132.72µm
cfg_phase0_offset_y\[4\],132.36µm
spi_regs_inst/_0211_,132.31µm
spi_regs_inst/_0720_,132.26µm
spi_regs_inst/net411,132.26µm
spi_regs_inst/_0477_,132.21µm
net759,132.21µm
spi_regs_inst/_0323_,131.8µm
wave_controller_y_inst/net345,131.8µm
clknet_leaf_41_clk_regs,131.8µm
wave_controller_x_inst/net906,131.65µm
spi_regs_inst/_0560_,131.6µm
wave_controller_x_inst/_0713_,131.6µm
clknet_leaf_7_clk_regs,131.39µm
clknet_leaf_51_clk_regs,131.24µm
wave_controller_y_inst/_0713_,131.19µm
wave_controller_y_inst/net490,131.19µm
net989,131.19µm
spi_regs_inst/net1047,131.09µm
wave_controller_x_inst/_1315_,131.04µm
cfg_phase90_offset_x\[7\],130.73µm
wave_controller_x_inst/net80,130.68µm
spi_regs_inst/net1040,130.63µm
cal_phase0_offset_x\[12\],130.56µm
clknet_leaf_49_clk_regs,130.3µm
cal_phase0_offset_x\[4\],130.14µm
cal_phase270_offset_x\[2\],130.07µm
cal_phase90_offset_x\[2\],130.07µm
spi_regs_inst/net1075,130.02µm
cal_phase90_offset_x\[7\],129.92µm
raw_edge2_x\[0\],129.61µm
mems_drv_y,129.53µm
wave_controller_x_inst/_1248_,129.36µm
wave_controller_y_inst/_0923_,129.36µm
clknet_leaf_53_clk_regs,129.2µm
analog[3],128.99µm
cal_phase90_offset_y\[6\],128.9µm
wave_controller_y_inst/net482,128.9µm
net742,128.9µm
cal_phase90_offset_y\[18\],128.85µm
spi_regs_inst/_0458_,128.85µm
wave_controller_x_inst/net1263,128.85µm
delay_wave_cycle_x\[6\],128.44µm
spi_regs_inst/_0671_,128.39µm
wave_controller_y_inst/net149,128.29µm
wave_controller_x_inst/net896,128.29µm
wave_controller_y_inst/_1325_,128.03µm
cfg_phase90_offset_x\[9\],127.83µm
wave_controller_y_inst/net22,127.83µm
spi_regs_inst/_0387_,127.78µm
wave_controller_y_inst/net199,127.78µm
spi_regs_inst/net445,127.78µm
net1305,127.73µm
cal_phase270_offset_x\[12\],127.68µm
analog[2],127.67µm
spi_regs_inst/_0217_,127.22µm
spi_regs_inst/net441,127.22µm
cfg_f_MEMS_fcw_x\[6\],127.17µm
wave_controller_x_inst/net292,127.17µm
spi_regs_inst/net1081,127.17µm
spi_regs_inst/_0345_,127.12µm
cal_phase0_offset_y\[10\],126.61µm
spi_regs_inst/net1381,126.61µm
cal_phase90_offset_y\[12\],126.56µm
wave_controller_x_inst/_0923_,126.56µm
wave_controller_y_inst/net73,126.05µm
spi_regs_inst/_0523_,126µm
wave_controller_x_inst/_1321_,125.74µm
cal_phase90_offset_x\[20\],125.59µm
raw_edge2_x\[12\],125.59µm
spi_regs_inst/net468,125.59µm
signal_processor_y_inst/net331,125.54µm
spi_regs_inst/net395,125.54µm
phase_state_x\[0\],125.49µm
wave_controller_x_inst/_0155_,125.49µm
wave_controller_y_inst/net198,125.49µm
spi_regs_inst/net1008,125.49µm
net1552,125.13µm
spi_regs_inst/net1214,125.08µm
spi_regs_inst/net603,125.03µm
spi_regs_inst/net318,124.98µm
wave_controller_y_inst/net1190,124.98µm
spi_regs_inst/_0297_,124.93µm
wave_controller_x_inst/net219,124.93µm
spi_regs_inst/net1051,124.93µm
wave_controller_x_inst/net1222,124.93µm
wave_controller_y_inst/net191,124.57µm
spi_regs_inst/net1092,124.52µm
spi_regs_inst/_0679_,124.47µm
wave_controller_y_inst/net505,124.47µm
spi_regs_inst/net424,124.42µm
spi_regs_inst/net17,124.37µm
wave_controller_y_inst/net1147,124.37µm
cal_phase90_offset_x\[12\],124.22µm
spi_regs_inst/net1068,123.96µm
clknet_leaf_3_clk_regs,123.81µm
spi_regs_inst/_0587_,123.76µm
wave_controller_y_inst/_1350_,123.76µm
spi_regs_inst/net1066,123.58µm
wave_controller_y_inst/_1218_,123.5µm
wave_controller_y_inst/net507,123.4µm
clknet_leaf_50_clk_regs,123.4µm
wave_controller_x_inst/_0549_,123.35µm
wave_controller_x_inst/net719,123.35µm
wave_controller_y_inst/net806,123.3µm
spi_regs_inst/net1078,123.3µm
wave_controller_y_inst/net188,123.25µm
spi_regs_inst/_0436_,122.79µm
spi_regs_inst/net1094,122.79µm
spi_regs_inst/_0666_,122.74µm
spi_regs_inst/net720,122.74µm
wave_controller_x_inst/net739,122.74µm
wave_controller_y_inst/_0522_,122.69µm
wave_controller_x_inst/_1205_,122.64µm
net1150,122.23µm
net1413,122.23µm
phase_state_x\[1\],122.13µm
wave_controller_y_inst/_0378_,122.13µm
wave_controller_x_inst/net912,122.13µm
spi_regs_inst/net1083,122.13µm
wave_controller_y_inst/_1321_,121.72µm
cal_done_y,121.67µm
clknet_leaf_59_clk_regs,121.67µm
spi_regs_inst/_0307_,121.62µm
spi_regs_inst/net563,121.57µm
spi_regs_inst/net1016,121.57µm
wave_controller_y_inst/net1143,121.57µm
wave_controller_y_inst/_0630_,121.55µm
wave_controller_x_inst/_0522_,121.52µm
clknet_leaf_42_clk_regs,121.26µm
wave_controller_y_inst/net233,121.16µm
wave_controller_x_inst/net952,121.01µm
wave_controller_y_inst/net1174,121.01µm
raw_edge3_y\[9\],120.65µm
wave_controller_x_inst/net360,120.55µm
spi_regs_inst/net1069,120.5µm
cfg_f_MEMS_fcw_y\[5\],120.45µm
cfg_phase270_offset_x\[9\],120.45µm
wave_controller_y_inst/net339,120.45µm
wave_controller_x_inst/net129,120.4µm
clknet_leaf_57_clk_regs,120.14µm
wave_controller_x_inst/_1312_,119.99µm
wave_controller_y_inst/phase_acc\[16\],119.94µm
spi_regs_inst/_0402_,119.89µm
wave_controller_x_inst/net527,119.89µm
spi_regs_inst/net1098,119.89µm
spi_regs_inst/_0481_,119.84µm
spi_regs_inst/_0608_,119.84µm
clknet_leaf_58_clk_regs,119.53µm
cfg_f_MEMS_fcw_x\[10\],119.48µm
raw_edge1_x\[0\],119.43µm
spi_regs_inst/net428,119.43µm
wave_controller_y_inst/net71,119.38µm
wave_controller_x_inst/net154,119.38µm
wave_controller_x_inst/net543,119.38µm
net1553,119.38µm
spi_regs_inst/net320,119.33µm
spi_regs_inst/net1021,119.33µm
spi_regs_inst/net1014,119.28µm
spi_regs_inst/net1009,118.92µm
cfg_f_MEMS_fcw_x\[7\],118.82µm
spi_regs_inst/net307,118.82µm
wave_controller_x_inst/net522,118.82µm
wave_controller_x_inst/net88,118.77µm
net765,118.72µm
spi_regs_inst/net1026,118.72µm
spi_regs_inst/net1072,118.72µm
wave_controller_x_inst/_0612_,118.49µm
wave_controller_x_inst/net211,118.31µm
spi_regs_inst/_0612_,118.26µm
net1233,118.21µm
spi_regs_inst/net593,118.16µm
wave_controller_y_inst/net822,118.16µm
wave_controller_x_inst/net215,117.7µm
wave_controller_x_inst/net224,117.7µm
wave_controller_y_inst/net503,117.65µm
wave_controller_y_inst/net1154,117.65µm
spi_regs_inst/net605,117.6µm
spi_regs_inst/_0466_,117.24µm
wave_controller_x_inst/_1364_,117.14µm
wave_controller_x_inst/net1261,117.14µm
net1215,117.09µm
wave_controller_x_inst/net1268,117.09µm
spi_regs_inst/net402,117.04µm
clknet_leaf_24_clk_regs,116.83µm
spi_regs_inst/spi_addr\[4\],116.73µm
spi_regs_inst/net448,116.73µm
wave_controller_x_inst/_1242_,116.68µm
wave_controller_x_inst/_1243_,116.63µm
wave_controller_y_inst/_1243_,116.63µm
signal_processor_x_inst/_042_,116.22µm
spi_regs_inst/_0591_,116.07µm
wave_controller_y_inst/_0714_,116.02µm
spi_regs_inst/_0483_,115.97µm
net1196,115.97µm
spi_regs_inst/_0514_,115.92µm
spi_regs_inst/net1024,115.51µm
wave_controller_x_inst/net205,115.46µm
clknet_leaf_48_clk_regs,115.46µm
wave_controller_y_inst/_0811_,115.41µm
spi_regs_inst/net589,115.36µm
spi_regs_inst/net613,115.36µm
spi_regs_inst/net1036,115.36µm
spi_regs_inst/net1080,115.36µm
spi_regs_inst/_0306_,115.1µm
clknet_leaf_9_clk_regs,115µm
raw_edge2_x\[14\],114.95µm
raw_edge2_x\[4\],114.95µm
wave_controller_x_inst/_1433_,114.95µm
wave_controller_y_inst/_1224_,114.95µm
spi_regs_inst/_0721_,114.9µm
wave_controller_y_inst/phase_acc\[0\],114.9µm
wave_controller_x_inst/net927,114.9µm
wave_controller_x_inst/net222,114.85µm
wave_controller_x_inst/net1108,114.8µm
spi_regs_inst/_0239_,114.5µm
spi_regs_inst/net467,114.39µm
wave_controller_x_inst/_1291_,114.34µm
wave_controller_y_inst/net47,114.34µm
wave_controller_x_inst/net532,114.34µm
spi_regs_inst/net308,114.29µm
spi_regs_inst/net1035,114.29µm
clknet_leaf_43_clk_regs,113.88µm
wave_controller_y_inst/net54,113.78µm
net1274,113.78µm
spi_regs_inst/_0493_,113.73µm
spi_regs_inst/net269,113.73µm
spi_regs_inst/net601,113.73µm
wave_controller_y_inst/net764,113.73µm
spi_regs_inst/_0531_,113.68µm
raw_edge2_x\[5\],113.32µm
raw_edge2_x\[16\],113.22µm
spi_regs_inst/_0451_,113.22µm
wave_controller_x_inst/net704,113.22µm
spi_regs_inst/net1099,113.22µm
spi_regs_inst/net595,113.12µm
wave_controller_x_inst/net1208,113.12µm
cfg_f_MEMS_fcw_x\[12\],112.71µm
cfg_phase0_offset_x\[11\],112.66µm
raw_edge3_y\[3\],112.66µm
wave_controller_x_inst/_1216_,112.66µm
wave_controller_x_inst/_1350_,112.66µm
spi_regs_inst/net316,112.61µm
spi_regs_inst/net410,112.61µm
spi_regs_inst/net584,112.28µm
wave_controller_x_inst/_1051_,112.25µm
clknet_leaf_27_clk_regs,112.25µm
spi_regs_inst/_0358_,112.2µm
spi_regs_inst/_0474_,112.15µm
cal_phase270_offset_y\[20\],112.1µm
cfg_f_MEMS_fcw_x\[8\],112.1µm
wave_controller_y_inst/net61,112.1µm
wave_controller_x_inst/net538,112.1µm
net1238,112.1µm
raw_edge2_y\[2\],111.64µm
spi_regs_inst/_0261_,111.59µm
wave_controller_y_inst/net181,111.54µm
cfg_phase0_offset_y\[8\],111.49µm
net748,111.49µm
wave_controller_x_inst/net1202,111.49µm
raw_edge3_y\[8\],111.03µm
spi_regs_inst/_0434_,111.03µm
wave_controller_y_inst/net25,111.03µm
spi_regs_inst/net591,110.98µm
cal_dir_y,110.93µm
spi_regs_inst/_0578_,110.93µm
spi_regs_inst/reg_wr_data\[6\],110.93µm
wave_controller_y_inst/_0549_,110.93µm
spi_regs_inst/net369,110.93µm
spi_regs_inst/net1061,110.88µm
cal_timeout_y,110.52µm
spi_regs_inst/net1379,110.52µm
spi_regs_inst/net324,110.47µm
wave_controller_y_inst/net1133,110.47µm
wave_controller_x_inst/_1316_,110.42µm
wave_controller_x_inst/net83,110.42µm
spi_regs_inst/net412,110.42µm
cal_phase270_offset_y\[0\],110.37µm
wave_controller_y_inst/net499,110.37µm
spi_regs_inst/net590,110.37µm
wave_controller_x_inst/net1210,110.32µm
wave_controller_y_inst/net810,109.96µm
clknet_leaf_14_clk_regs,109.96µm
spi_regs_inst/net471,109.86µm
votes_in_phase_x\[3\],109.81µm
spi_regs_inst/spi_addr\[0\],109.81µm
spi_regs_inst/net1074,109.81µm
wave_controller_x_inst/net1212,109.81µm
cal_phase0_offset_y\[2\],109.76µm
spi_regs_inst/net594,109.3µm
spi_regs_inst/_0600_,109.25µm
wave_controller_y_inst/phase_acc\[1\],109.25µm
wave_controller_y_inst/net192,109.25µm
net855,109.25µm
spi_regs_inst/_0670_,109.2µm
wave_controller_x_inst/_1284_,109.2µm
wave_controller_y_inst/_0150_,109.2µm
wave_controller_x_inst/net357,109.2µm
raw_edge2_y\[15\],108.79µm
spi_regs_inst/_0469_,108.78µm
wave_controller_y_inst/_1312_,108.74µm
wave_controller_y_inst/net69,108.74µm
wave_controller_y_inst/net197,108.74µm
wave_controller_x_inst/net514,108.74µm
spi_regs_inst/net1018,108.74µm
wave_controller_y_inst/net1136,108.74µm
cfg_phase90_offset_x\[10\],108.69µm
spi_regs_inst/_0351_,108.69µm
wave_controller_x_inst/net105,108.69µm
spi_regs_inst/net572,108.69µm
spi_regs_inst/net1025,108.69µm
net1175,108.64µm
net1159,108.51µm
raw_edge2_x\[7\],108.46µm
cfg_phase270_offset_y\[9\],108.33µm
wave_controller_y_inst/net485,108.33µm
cal_phase90_offset_y\[17\],108.18µm
wave_controller_x_inst/net82,108.13µm
net541,108.13µm
net1125,108.13µm
wave_controller_x_inst/_0643_,108.08µm
wave_controller_y_inst/net790,108.08µm
spi_regs_inst/net1165,108.08µm
spi_regs_inst/_0708_,107.67µm
wave_controller_x_inst/net680,107.67µm
wave_controller_x_inst/_1212_,107.62µm
wave_controller_y_inst/net190,107.62µm
wave_controller_x_inst/net122,107.57µm
wave_controller_y_inst/net236,107.57µm
wave_controller_x_inst/net512,107.57µm
wave_controller_x_inst/net210,107.52µm
wave_controller_x_inst/_1557_,107.06µm
net1414,107.06µm
wave_controller_y_inst/net239,107.01µm
wave_controller_y_inst/net348,107.01µm
net1322,107.01µm
wave_controller_y_inst/_0609_,106.96µm
wave_controller_y_inst/net280,106.96µm
spi_regs_inst/net413,106.7µm
raw_edge2_x\[11\],106.55µm
wave_controller_y_inst/net820,106.55µm
spi_regs_inst/net1032,106.55µm
spi_regs_inst/net1065,106.55µm
spi_regs_inst/_0254_,106.5µm
cfg_phase270_offset_y\[0\],106.45µm
wave_controller_y_inst/_0520_,106.45µm
spi_regs_inst/net305,106.45µm
wave_controller_y_inst/net481,106.45µm
wave_controller_x_inst/net933,106.45µm
wave_controller_x_inst/net1247,106.45µm
spi_regs_inst/_0288_,106.4µm
spi_regs_inst/_0375_,106.4µm
spi_regs_inst/_0661_,106.4µm
wave_controller_y_inst/net240,106.4µm
signal_processor_y_inst/net333,106.09µm
cfg_f_MEMS_fcw_y\[9\],105.94µm
spi_regs_inst/net444,105.94µm
wave_controller_x_inst/net717,105.94µm
wave_controller_y_inst/net1189,105.84µm
cfg_phase0_offset_x\[14\],105.56µm
wave_controller_y_inst/_1322_,105.48µm
cal_phase90_offset_x\[1\],105.43µm
raw_edge2_y\[3\],105.43µm
cfg_phase0_offset_x\[1\],105.38µm
wave_controller_x_inst/_1432_,105.38µm
wave_controller_y_inst/net1195,105.38µm
spi_regs_inst/_0245_,105.28µm
wave_controller_y_inst/_1242_,105.12µm
cfg_phase90_offset_y\[14\],104.87µm
net728,104.87µm
cfg_phase270_offset_y\[2\],104.82µm
wave_controller_x_inst/net537,104.82µm
wave_controller_y_inst/net194,104.77µm
cal_phase90_offset_x\[5\],104.72µm
wave_controller_x_inst/_1220_,104.72µm
wave_controller_y_inst/_0485_,104.72µm
spi_regs_inst/net406,104.72µm
spi_regs_inst/net459,104.72µm
wave_controller_x_inst/net689,104.46µm
wave_controller_x_inst/net958,104.36µm
wave_controller_x_inst/_1314_,104.31µm
wave_controller_y_inst/_1316_,104.26µm
wave_controller_x_inst/phase_acc\[15\],104.21µm
spi_regs_inst/net423,104.21µm
spi_regs_inst/net1037,104.21µm
spi_regs_inst/_0527_,104.16µm
clknet_leaf_11_clk_regs,103.8µm
cal_phase270_offset_x\[17\],103.7µm
wave_controller_x_inst/_1327_,103.7µm
spi_regs_inst/net1045,103.65µm
spi_regs_inst/net427,103.6µm
wave_controller_y_inst/net761,103.6µm
clknet_leaf_22_clk_regs,103.39µm
spi_regs_inst/reg_wr_addr\[3\],103.29µm
cfg_phase270_offset_x\[15\],103.19µm
wave_controller_y_inst/_1448_,103.19µm
wave_controller_x_inst/_1286_,103.14µm
wave_controller_y_inst/_0703_,103.14µm
spi_regs_inst/net1007,103.09µm
spi_regs_inst/_0224_,103.04µm
wave_controller_y_inst/_1430_,102.63µm
wave_controller_y_inst/net661,102.63µm
wave_controller_x_inst/net253,102.58µm
wave_controller_y_inst/net545,102.58µm
wave_controller_y_inst/net655,102.58µm
spi_regs_inst/_0667_,102.53µm
net1347,102.53µm
cal_phase270_offset_y\[10\],102.48µm
wave_controller_x_inst/phase_acc\[6\],102.07µm
spi_regs_inst/_0431_,102.02µm
cal_phase0_offset_y\[3\],101.97µm
wave_controller_y_inst/_0692_,101.92µm
wave_controller_y_inst/_1254_,101.92µm
spi_regs_inst/net585,101.92µm
wave_controller_x_inst/net923,101.56µm
wave_controller_x_inst/net87,101.51µm
wave_controller_x_inst/phase_acc\[5\],101.46µm
wave_controller_y_inst/net24,101.46µm
wave_controller_y_inst/net282,101.46µm
wave_controller_x_inst/net724,101.46µm
net1145,101.46µm
wave_controller_x_inst/net359,101.41µm
spi_regs_inst/net466,101.41µm
wave_controller_y_inst/_0611_,101.36µm
wave_controller_x_inst/net521,101.36µm
spi_regs_inst/_0719_,101.05µm
wave_controller_x_inst/_1322_,100.95µm
wave_controller_x_inst/_1252_,100.9µm
wave_controller_y_inst/net34,100.9µm
wave_controller_y_inst/net28,100.85µm
wave_controller_y_inst/net347,100.8µm
wave_controller_x_inst/net255,100.39µm
wave_controller_x_inst/net911,100.34µm
spi_regs_inst/net1012,100.34µm
cal_phase0_offset_x\[11\],100.29µm
spi_regs_inst/_0305_,100.24µm
wave_controller_x_inst/net108,100.24µm
spi_regs_inst/net612,100.24µm
wave_controller_y_inst/net781,100.24µm
spi_regs_inst/net1073,100.24µm
spi_regs_inst/reg_wr_addr\[4\],99.88µm
spi_regs_inst/net558,99.78µm
signal_processor_x_inst/net1341,99.78µm
wave_controller_y_inst/_1721_,99.73µm
wave_controller_x_inst/net948,99.73µm
cal_phase0_offset_x\[15\],99.68µm
spi_regs_inst/reg_wr_addr\[6\],99.22µm
net1450,99.22µm
raw_edge2_x\[15\],99.17µm
wave_controller_y_inst/net479,99.17µm
wave_controller_x_inst/net944,99.17µm
spi_regs_inst/net1057,99.17µm
spi_regs_inst/_0247_,99.12µm
wave_controller_x_inst/net291,99.12µm
wave_controller_x_inst/net905,99.12µm
net1510,99.12µm
wave_controller_y_inst/_0600_,98.66µm
wave_controller_y_inst/net26,98.66µm
wave_controller_x_inst/net204,98.66µm
spi_regs_inst/net1400,98.66µm
raw_edge2_x\[19\],98.61µm
spi_regs_inst/_0454_,98.61µm
spi_regs_inst/net604,98.61µm
spi_regs_inst/net1054,98.61µm
net1158,98.61µm
wave_controller_x_inst/_0503_,98.56µm
wave_controller_x_inst/net1365,98.56µm
spi_regs_inst/_0353_,98.47µm
spi_regs_inst/reg_wr_data\[4\],98.2µm
spi_regs_inst/net306,98.2µm
mems_drv_x,98.12µm
spi_regs_inst/_0376_,98.1µm
wave_controller_y_inst/_1291_,98.1µm
spi_regs_inst/_0236_,98.05µm
wave_controller_y_inst/net39,98.05µm
wave_controller_y_inst/net504,98.05µm
wave_controller_y_inst/net1485,98.05µm
wave_controller_y_inst/net52,98µm
spi_regs_inst/net405,98µm
spi_regs_inst/net1038,97.69µm
clknet_leaf_25_clk_regs,97.64µm
wave_controller_y_inst/wave_cycle_cnt\[4\],97.59µm
cal_phase0_offset_y\[16\],97.49µm
spi_regs_inst/_0676_,97.49µm
signal_processor_x_inst/net732,97.49µm
wave_controller_x_inst/_0971_,97.44µm
delay_wave_cycle_y\[5\],96.98µm
wave_controller_y_inst/net196,96.98µm
wave_controller_x_inst/net533,96.98µm
wave_controller_y_inst/_1605_,96.93µm
wave_controller_x_inst/net1219,96.93µm
net1227,96.93µm
wave_controller_y_inst/_1252_,96.88µm
spi_regs_inst/_0223_,96.42µm
wave_controller_x_inst/phase_acc\[7\],96.42µm
cfg_f_MEMS_fcw_x\[3\],96.37µm
wave_controller_y_inst/net1128,96.37µm
wave_controller_y_inst/net1169,96.37µm
cal_phase90_offset_x\[0\],96.32µm
clknet_leaf_47_clk_regs,96.01µm
spi_regs_inst/_0586_,95.96µm
cfg_phase270_offset_x\[12\],95.86µm
wave_controller_y_inst/net72,95.86µm
net1235,95.86µm
cal_phase0_offset_y\[6\],95.81µm
spi_regs_inst/net564,95.81µm
wave_controller_x_inst/_0972_,95.76µm
wave_controller_x_inst/net113,95.76µm
wave_controller_y_inst/net633,95.4µm
wave_controller_y_inst/_1333_,95.35µm
cal_phase0_offset_y\[0\],95.3µm
spi_regs_inst/_0680_,95.3µm
wave_controller_x_inst/net261,95.3µm
wave_controller_y_inst/net813,95.3µm
wave_controller_x_inst/net900,95.25µm
spi_regs_inst/_0320_,95.2µm
spi_regs_inst/_0658_,95.2µm
wave_controller_x_inst/_0156_,95.2µm
wave_controller_y_inst/_1053_,94.89µm
wave_controller_x_inst/net86,94.84µm
cal_timeout_x,94.79µm
delay_wave_cycle_y\[3\],94.79µm
wave_controller_y_inst/_0617_,94.79µm
cal_phase90_offset_y\[2\],94.74µm
raw_edge2_y\[8\],94.74µm
spi_regs_inst/net451,94.74µm
wave_controller_y_inst/_0486_,94.69µm
wave_controller_y_inst/_1433_,94.33µm
net1232,94.23µm
wave_controller_x_inst/phase_acc\[0\],94.18µm
wave_controller_x_inst/net1373,94.18µm
cfg_phase270_offset_x\[17\],94.13µm
wave_controller_y_inst/net811,94.13µm
wave_controller_y_inst/net1153,94.13µm
wave_controller_x_inst/net218,94.08µm
wave_controller_y_inst/_1219_,93.77µm
net729,93.77µm
wave_controller_y_inst/net281,93.67µm
clknet_leaf_40_clk_regs,93.67µm
wave_controller_x_inst/_1292_,93.62µm
wave_controller_y_inst/net29,93.57µm
wave_controller_y_inst/net68,93.57µm
wave_controller_x_inst/net97,93.57µm
spi_regs_inst/net367,93.57µm
spi_regs_inst/_0609_,93.52µm
wave_controller_x_inst/net115,93.52µm
wave_controller_y_inst/net1484,93.52µm
wave_controller_x_inst/_1203_,93.16µm
wave_controller_x_inst/_1210_,93.06µm
wave_controller_x_inst/_1448_,93.06µm
spi_regs_inst/net1034,93.06µm
spi_regs_inst/_0510_,93.01µm
cfg_phase0_offset_y\[5\],92.96µm
wave_controller_y_inst/net43,92.78µm
wave_controller_y_inst/net279,92.55µm
wave_controller_x_inst/net710,92.55µm
spi_regs_inst/_0672_,92.5µm
spi_regs_inst/net317,92.5µm
wave_controller_x_inst/net1366,92.5µm
net1449,92.5µm
wave_controller_x_inst/_0378_,92.45µm
wave_controller_x_inst/net206,92.45µm
wave_controller_x_inst/net950,92.45µm
wave_controller_x_inst/_1228_,92.04µm
wave_controller_x_inst/_1390_,91.94µm
wave_controller_x_inst/wave_cycle_cnt\[6\],91.94µm
spi_regs_inst/_0216_,91.92µm
wave_controller_y_inst/net1481,91.89µm
wave_controller_y_inst/net182,91.84µm
spi_regs_inst/_0295_,91.54µm
wave_controller_x_inst/_1430_,91.43µm
spi_regs_inst/reg_wr_en,91.38µm
wave_controller_y_inst/net41,91.38µm
wave_controller_y_inst/net480,91.38µm
