Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_269_836,VDD,Metal1,469.6600,1066.6725,3.300000
FILLER_269_772,VDD,Metal1,450.9550,1067.0540,3.300000
FILLER_269_766,VDD,Metal1,430.4600,1066.6725,3.300000
FILLER_269_702,VDD,Metal1,411.7550,1067.0540,3.300000
FILLER_269_696,VDD,Metal1,391.2600,1066.6725,3.300000
FILLER_269_632,VDD,Metal1,372.5550,1067.0540,3.300000
FILLER_269_626,VDD,Metal1,352.0600,1066.6725,3.300000
FILLER_269_562,VDD,Metal1,333.3550,1067.0540,3.300000
FILLER_269_556,VDD,Metal1,312.8600,1066.6725,3.300000
FILLER_269_492,VDD,Metal1,294.1550,1067.0540,3.300000
FILLER_269_486,VDD,Metal1,273.6600,1066.6725,3.300000
FILLER_269_422,VDD,Metal1,254.9550,1067.0540,3.300000
FILLER_269_416,VDD,Metal1,234.4600,1066.6725,3.300000
FILLER_269_352,VDD,Metal1,215.7550,1067.0540,3.300000
FILLER_269_346,VDD,Metal1,195.2600,1066.6725,3.300000
FILLER_269_282,VDD,Metal1,176.5550,1067.0540,3.300000
FILLER_269_276,VDD,Metal1,156.0600,1066.6725,3.300000
FILLER_269_212,VDD,Metal1,137.3550,1067.0540,3.300000
FILLER_269_206,VDD,Metal1,116.8600,1066.6725,3.300000
FILLER_269_142,VDD,Metal1,98.1550,1067.0540,3.300000
FILLER_269_136,VDD,Metal1,77.6600,1066.6725,3.300000
FILLER_269_72,VDD,Metal1,58.9550,1067.0540,3.300000
FILLER_269_66,VDD,Metal1,38.4600,1066.6725,3.300000
FILLER_269_2,VDD,Metal1,19.7550,1067.0540,3.300000
FILLER_268_903,VDD,Metal1,505.9600,1066.2400,3.300000
FILLER_268_901,VDD,Metal1,505.1200,1066.2400,3.300000
FILLER_268_893,VDD,Metal1,502.8265,1065.6630,3.300000
FILLER_268_877,VDD,Metal1,496.2080,1065.5480,3.300000
FILLER_268_871,VDD,Metal1,489.2600,1065.8075,3.300000
FILLER_268_807,VDD,Metal1,470.5550,1065.4255,3.300000
FILLER_268_801,VDD,Metal1,450.0600,1065.8075,3.300000
FILLER_268_737,VDD,Metal1,431.3550,1065.4255,3.300000
FILLER_268_731,VDD,Metal1,410.8600,1065.8075,3.300000
